0,0.492,0.731,0.854,0.923,0.964,0.987,0.992,0.995,0.998,0.998,0.999,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.583,0.792,0.914,0.957,0.99,0.99,0.997,0.997,1.0,0.999,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.543,0.771,0.913,0.943,0.978,0.989,0.997,0.999,0.999,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0.521,0.786,0.883,0.954,0.982,0.986,0.993,0.998,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.558,0.814,0.886,0.956,0.982,0.992,0.995,0.998,0.998,0.999,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.59,0.8,0.905,0.948,0.992,0.994,0.997,0.998,1.0,0.999,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.507,0.752,0.878,0.94,0.969,0.978,0.994,0.997,0.999,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0.581,0.794,0.894,0.958,0.981,0.991,0.996,0.998,1.0,0.999,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.546,0.791,0.899,0.957,0.989,0.995,0.995,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.596,0.82,0.924,0.965,0.988,0.993,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,0.557,0.805,0.903,0.968,0.984,0.988,0.995,0.998,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,0.538,0.792,0.909,0.949,0.987,0.991,0.999,0.995,1.0,1.0,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,0.582,0.834,0.931,0.96,0.979,0.995,0.999,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0.509,0.782,0.892,0.938,0.97,0.985,0.992,0.999,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.58,0.801,0.927,0.977,0.995,0.998,0.992,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0.533,0.793,0.893,0.943,0.98,0.99,0.994,0.998,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.544,0.798,0.9,0.957,0.986,0.996,0.998,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.579,0.795,0.903,0.964,0.984,0.996,0.996,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.513,0.775,0.868,0.937,0.98,0.983,0.994,0.997,0.999,1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.552,0.766,0.898,0.952,0.98,0.992,0.995,0.997,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.574,0.797,0.92,0.961,0.986,0.991,0.995,0.999,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.578,0.834,0.92,0.973,0.985,0.994,0.999,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.521,0.771,0.887,0.935,0.959,0.993,0.996,0.999,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.506,0.758,0.883,0.932,0.975,0.988,0.999,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,0.529,0.784,0.914,0.955,0.975,0.985,0.995,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.549,0.783,0.908,0.95,0.973,0.995,0.996,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,0.562,0.807,0.922,0.965,0.981,0.993,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.574,0.794,0.913,0.957,0.984,0.989,0.995,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.625,0.823,0.922,0.97,0.985,0.99,0.998,1.0,0.999,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,0.559,0.787,0.896,0.959,0.976,0.991,0.995,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
