epochs,average,stdev,raw values
1,0.01666666666666667,0.016678156958735875,0.0,0.02,0.0,0.02,0.02,0.06,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.02,0.02,0.06,0.04,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.02,0.02,0.02,0.0,0.02
2,0.025333333333333333,0.020296650536196996,0.04,0.04,0.02,0.02,0.0,0.02,0.02,0.04,0.04,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.02,0.0,0.04,0.04,0.02,0.04,0.02,0.02,0.06,0.0,0.0,0.08,0.04,0.06
3,0.024666666666666674,0.019428619723691542,0.02,0.02,0.0,0.0,0.06,0.04,0.02,0.06,0.0,0.02,0.04,0.02,0.0,0.02,0.0,0.02,0.02,0.0,0.02,0.0,0.04,0.02,0.04,0.04,0.02,0.02,0.04,0.02,0.06,0.06
4,0.021333333333333336,0.020296650536196996,0.02,0.0,0.0,0.0,0.02,0.02,0.02,0.04,0.04,0.0,0.0,0.06,0.04,0.06,0.04,0.0,0.04,0.02,0.02,0.02,0.02,0.06,0.0,0.02,0.04,0.0,0.04,0.0,0.0,0.0
5,0.03333333333333334,0.02248882225544018,0.04,0.08,0.02,0.06,0.04,0.04,0.02,0.02,0.0,0.02,0.04,0.02,0.02,0.0,0.06,0.02,0.06,0.0,0.06,0.06,0.04,0.04,0.02,0.04,0.02,0.08,0.04,0.0,0.02,0.02
6,0.028666666666666677,0.02145296914316224,0.02,0.02,0.0,0.02,0.02,0.04,0.04,0.0,0.02,0.08,0.04,0.06,0.0,0.0,0.06,0.02,0.02,0.02,0.02,0.06,0.02,0.02,0.06,0.04,0.06,0.04,0.02,0.02,0.0,0.02
7,0.028666666666666677,0.01634400308313753,0.04,0.04,0.06,0.04,0.02,0.02,0.06,0.02,0.04,0.04,0.06,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.06,0.0,0.04,0.02,0.02,0.02,0.02,0.02,0.04,0.02
8,0.037333333333333336,0.024485510611074818,0.02,0.02,0.02,0.06,0.06,0.06,0.04,0.04,0.06,0.06,0.04,0.02,0.0,0.06,0.04,0.04,0.04,0.02,0.08,0.0,0.08,0.0,0.06,0.02,0.06,0.0,0.02,0.06,0.0,0.04
9,0.048000000000000015,0.02905405188669014,0.04,0.06,0.0,0.04,0.02,0.08,0.04,0.1,0.04,0.02,0.12,0.08,0.04,0.06,0.08,0.06,0.02,0.0,0.06,0.08,0.04,0.02,0.04,0.06,0.02,0.02,0.08,0.06,0.02,0.04
10,0.04133333333333334,0.03191943882201947,0.08,0.02,0.02,0.0,0.04,0.06,0.06,0.0,0.04,0.04,0.06,0.06,0.14,0.02,0.0,0.06,0.02,0.02,0.08,0.02,0.02,0.04,0.04,0.04,0.02,0.1,0.06,0.0,0.06,0.02
11,0.056666666666666685,0.034474711704761754,0.06,0.06,0.02,0.14,0.04,0.06,0.08,0.02,0.08,0.02,0.02,0.04,0.06,0.06,0.04,0.14,0.1,0.0,0.04,0.02,0.06,0.06,0.04,0.06,0.02,0.06,0.08,0.04,0.06,0.12
12,0.06800000000000002,0.038809881429240724,0.04,0.12,0.06,0.06,0.04,0.12,0.06,0.02,0.08,0.02,0.1,0.08,0.08,0.1,0.02,0.02,0.04,0.04,0.06,0.06,0.04,0.1,0.1,0.16,0.1,0.14,0.04,0.0,0.06,0.08
13,0.060666666666666695,0.028998612729402854,0.1,0.02,0.06,0.04,0.06,0.06,0.1,0.08,0.14,0.06,0.06,0.02,0.06,0.06,0.04,0.04,0.06,0.06,0.02,0.1,0.02,0.1,0.06,0.04,0.08,0.04,0.08,0.06,0.02,0.08
14,0.06733333333333337,0.03172438780511289,0.04,0.08,0.04,0.04,0.06,0.08,0.06,0.06,0.06,0.04,0.04,0.12,0.08,0.12,0.1,0.04,0.14,0.02,0.1,0.12,0.06,0.04,0.08,0.06,0.06,0.04,0.1,0.02,0.04,0.08
15,0.09000000000000004,0.03741657386773942,0.06,0.08,0.1,0.08,0.1,0.06,0.1,0.2,0.08,0.1,0.02,0.12,0.08,0.04,0.04,0.18,0.1,0.1,0.08,0.1,0.1,0.08,0.08,0.14,0.04,0.1,0.06,0.1,0.08,0.1
16,0.08733333333333336,0.041183636969347286,0.16,0.06,0.08,0.08,0.16,0.1,0.16,0.08,0.08,0.08,0.14,0.08,0.08,0.08,0.08,0.1,0.02,0.08,0.18,0.04,0.06,0.14,0.06,0.04,0.08,0.06,0.04,0.04,0.12,0.06
17,0.09666666666666672,0.038981280505969246,0.14,0.08,0.12,0.14,0.06,0.08,0.06,0.14,0.2,0.06,0.06,0.14,0.14,0.06,0.12,0.08,0.12,0.02,0.12,0.08,0.04,0.08,0.1,0.12,0.12,0.06,0.08,0.12,0.1,0.06
18,0.11733333333333339,0.04448427334140285,0.16,0.14,0.08,0.12,0.08,0.2,0.12,0.08,0.1,0.14,0.14,0.14,0.14,0.06,0.18,0.12,0.06,0.14,0.14,0.02,0.14,0.14,0.12,0.14,0.1,0.22,0.08,0.1,0.06,0.06
19,0.11666666666666672,0.04729462558468354,0.02,0.14,0.18,0.14,0.16,0.18,0.1,0.14,0.14,0.18,0.1,0.2,0.06,0.08,0.12,0.14,0.08,0.08,0.14,0.1,0.04,0.08,0.2,0.06,0.1,0.08,0.14,0.12,0.06,0.14
20,0.1266666666666667,0.05019502196318931,0.08,0.18,0.14,0.1,0.06,0.1,0.16,0.18,0.22,0.16,0.16,0.14,0.2,0.2,0.14,0.04,0.12,0.12,0.06,0.16,0.08,0.1,0.02,0.1,0.12,0.14,0.18,0.14,0.14,0.06
21,0.15400000000000003,0.047893560145893056,0.18,0.08,0.18,0.28,0.14,0.2,0.18,0.16,0.12,0.08,0.18,0.08,0.18,0.18,0.18,0.12,0.16,0.14,0.1,0.16,0.14,0.18,0.1,0.14,0.24,0.12,0.12,0.22,0.18,0.1
22,0.17600000000000007,0.06311456468884237,0.18,0.2,0.1,0.16,0.14,0.12,0.18,0.24,0.08,0.08,0.2,0.14,0.14,0.14,0.16,0.2,0.24,0.22,0.14,0.1,0.2,0.32,0.28,0.1,0.28,0.24,0.1,0.24,0.16,0.2
23,0.17200000000000001,0.07345653183322445,0.12,0.28,0.2,0.08,0.12,0.14,0.18,0.04,0.16,0.24,0.18,0.14,0.16,0.12,0.12,0.14,0.12,0.34,0.2,0.26,0.32,0.2,0.12,0.08,0.12,0.16,0.24,0.14,0.3,0.14
24,0.18133333333333335,0.05655228483041362,0.16,0.26,0.16,0.12,0.18,0.1,0.2,0.18,0.16,0.12,0.24,0.28,0.18,0.18,0.2,0.3,0.1,0.22,0.22,0.12,0.16,0.12,0.2,0.08,0.16,0.2,0.26,0.18,0.26,0.14
25,0.22800000000000004,0.05695733430414807,0.26,0.16,0.18,0.14,0.16,0.36,0.2,0.2,0.22,0.2,0.34,0.26,0.18,0.22,0.16,0.28,0.16,0.2,0.3,0.28,0.26,0.28,0.18,0.26,0.28,0.22,0.24,0.16,0.22,0.28
26,0.2166666666666667,0.06666091929248756,0.32,0.24,0.2,0.26,0.24,0.16,0.16,0.14,0.24,0.14,0.22,0.24,0.16,0.18,0.14,0.24,0.16,0.16,0.2,0.42,0.26,0.28,0.22,0.2,0.28,0.14,0.32,0.22,0.12,0.24
27,0.2286666666666667,0.06595365840854671,0.14,0.38,0.26,0.3,0.2,0.26,0.12,0.14,0.26,0.24,0.3,0.16,0.18,0.22,0.2,0.24,0.16,0.28,0.22,0.24,0.38,0.18,0.14,0.3,0.22,0.2,0.24,0.2,0.3,0.2
