rand. mult.,average,stdev,raw values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.234733333,0.045054705,0.278,0.252,0.13,0.158,0.286,0.276,0.284,0.28,0.266,0.304,0.26,0.178,0.22,0.238,0.236,0.224,0.23,0.248,0.214,0.196,0.162,0.226,0.254,0.152,0.246,0.186,0.274,0.258,0.254,0.272
8,0.251266667,0.044061034,0.254,0.284,0.212,0.214,0.182,0.234,0.304,0.224,0.196,0.38,0.258,0.194,0.29,0.29,0.286,0.194,0.25,0.268,0.254,0.258,0.204,0.262,0.258,0.252,0.26,0.324,0.228,0.284,0.192,0.248
7,0.265933333,0.04748425,0.272,0.242,0.282,0.31,0.242,0.248,0.222,0.24,0.198,0.112,0.306,0.21,0.24,0.334,0.296,0.332,0.284,0.324,0.258,0.312,0.264,0.316,0.292,0.286,0.242,0.23,0.24,0.262,0.324,0.258
6,0.2908,0.056200626,0.228,0.298,0.3,0.404,0.322,0.294,0.34,0.296,0.244,0.28,0.338,0.206,0.368,0.346,0.258,0.23,0.26,0.308,0.328,0.34,0.33,0.232,0.17,0.22,0.288,0.39,0.324,0.29,0.27,0.222
5,0.362933333,0.05311207,0.338,0.388,0.348,0.408,0.44,0.376,0.392,0.372,0.32,0.32,0.298,0.41,0.268,0.418,0.302,0.364,0.41,0.352,0.416,0.346,0.402,0.43,0.44,0.252,0.384,0.37,0.386,0.348,0.346,0.244
4,0.480733333,0.059349307,0.526,0.44,0.506,0.38,0.504,0.406,0.494,0.504,0.538,0.41,0.574,0.476,0.558,0.48,0.352,0.436,0.444,0.498,0.462,0.5,0.444,0.544,0.504,0.534,0.398,0.472,0.528,0.582,0.4,0.528
3,0.625066667,0.068224241,0.722,0.59,0.618,0.496,0.598,0.614,0.608,0.526,0.528,0.618,0.746,0.466,0.644,0.704,0.61,0.672,0.56,0.692,0.684,0.714,0.628,0.564,0.616,0.596,0.658,0.672,0.72,0.606,0.628,0.654
2,0.9408,0.034535739,0.848,0.88,0.864,0.966,0.964,0.95,0.922,0.96,0.914,0.934,0.954,0.964,0.978,0.94,0.922,0.98,0.934,0.97,0.94,0.962,0.984,0.976,0.958,0.912,0.906,0.946,0.98,0.966,0.934,0.916
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
