rand. mult.,average,stdev,raw values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.225766667,0.041387724,0.237,0.233,0.152,0.255,0.218,0.256,0.251,0.164,0.313,0.265,0.201,0.215,0.272,0.218,0.215,0.257,0.278,0.226,0.213,0.186,0.138,0.251,0.189,0.23,0.231,0.272,0.209,0.146,0.217,0.265
8,0.2492,0.037659454,0.227,0.225,0.262,0.291,0.309,0.251,0.2,0.296,0.208,0.24,0.248,0.273,0.205,0.269,0.219,0.194,0.238,0.248,0.322,0.236,0.231,0.228,0.326,0.171,0.24,0.287,0.249,0.261,0.283,0.239
7,0.264266667,0.050836407,0.418,0.274,0.234,0.239,0.232,0.318,0.193,0.228,0.298,0.243,0.308,0.24,0.275,0.198,0.248,0.189,0.268,0.2,0.301,0.224,0.337,0.225,0.259,0.286,0.331,0.287,0.309,0.264,0.212,0.29
6,0.3091,0.054283007,0.345,0.328,0.315,0.229,0.344,0.406,0.259,0.312,0.265,0.295,0.333,0.233,0.422,0.269,0.38,0.385,0.317,0.381,0.254,0.252,0.32,0.268,0.367,0.251,0.287,0.301,0.297,0.212,0.322,0.324
5,0.345366667,0.056906144,0.354,0.246,0.419,0.309,0.386,0.408,0.34,0.447,0.304,0.392,0.471,0.341,0.354,0.313,0.247,0.284,0.335,0.389,0.249,0.346,0.281,0.353,0.372,0.359,0.295,0.3,0.388,0.36,0.402,0.317
4,0.461766667,0.061387791,0.534,0.475,0.428,0.48,0.373,0.493,0.57,0.376,0.545,0.341,0.415,0.379,0.454,0.445,0.471,0.409,0.555,0.457,0.512,0.374,0.532,0.436,0.487,0.469,0.472,0.51,0.516,0.426,0.393,0.526
3,0.649566667,0.073636424,0.743,0.669,0.584,0.655,0.543,0.558,0.654,0.717,0.755,0.769,0.65,0.636,0.657,0.599,0.7,0.636,0.655,0.728,0.695,0.485,0.611,0.73,0.72,0.682,0.735,0.585,0.563,0.566,0.671,0.536
2,0.945,0.022210591,0.956,0.958,0.904,0.903,0.95,0.953,0.965,0.953,0.928,0.976,0.952,0.969,0.943,0.954,0.976,0.925,0.966,0.913,0.944,0.96,0.955,0.922,0.938,0.978,0.973,0.926,0.936,0.935,0.902,0.937
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
