0,0.964
1,0.943
2,0.948
3,0.951
4,0.977
5,0.964
6,0.942
7,0.969
8,0.942
9,0.977
10,0.968
11,0.969
12,0.95
13,0.951
14,0.959
15,0.951
16,0.962
17,0.944
18,0.956
19,0.97
20,0.965
21,0.956
22,0.965
23,0.957
24,0.959
25,0.914
26,0.957
27,0.966
28,0.941
29,0.956
average,0.9564333333333332
stdev,0.012957978059955914
