0,0.843
1,0.848
2,0.832
3,0.839
4,0.876
5,0.842
6,0.82
7,0.824
8,0.839
9,0.852
10,0.862
11,0.832
12,0.849
13,0.846
14,0.84
15,0.857
16,0.849
17,0.848
18,0.835
19,0.812
20,0.839
21,0.834
22,0.834
23,0.848
24,0.85
25,0.863
26,0.821
27,0.817
28,0.824
29,0.843
average,0.8406000000000001
stdev,0.01445229966189608
