0,0.71
1,0.72
2,0.73
3,0.74
4,0.72
5,0.734
6,0.72
7,0.731
8,0.704
9,0.772
10,0.752
11,0.742
12,0.76
13,0.692
14,0.73
15,0.725
16,0.719
17,0.699
18,0.692
19,0.737
20,0.754
21,0.762
22,0.74
23,0.762
24,0.726
25,0.737
26,0.741
27,0.72
28,0.699
29,0.744
average,0.7304666666666665
stdev,0.021163946788776467
