0,0.501
1,0.461
2,0.52
3,0.552
4,0.539
5,0.543
6,0.509
7,0.509
8,0.477
9,0.456
10,0.518
11,0.494
12,0.494
13,0.482
14,0.538
15,0.54
16,0.521
17,0.452
18,0.515
19,0.506
20,0.524
21,0.492
22,0.506
23,0.524
24,0.47
25,0.527
26,0.479
27,0.492
28,0.526
29,0.491
average,0.5052666666666669
stdev,0.026719401879189024
