0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,0.999
7,1.0
8,1.0
9,1.0
10,1.0
11,0.994
12,1.0
13,0.999
14,1.0
15,1.0
16,1.0
17,1.0
18,0.999
19,0.999
20,1.0
21,1.0
22,1.0
23,0.999
24,1.0
25,1.0
26,0.997
27,1.0
28,1.0
29,1.0
average,0.9995333333333332
stdev,0.001224275530553742
