0,1.0
1,0.999
2,1.0
3,0.999
4,1.0
5,1.0
6,1.0
7,1.0
8,0.998
9,0.998
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,0.999
17,1.0
18,1.0
19,1.0
20,1.0
21,0.995
22,0.995
23,0.999
24,0.999
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
average,0.9993666666666666
stdev,0.001325696520463043
