0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,0.993
6,1.0
7,0.996
8,0.998
9,1.0
10,1.0
11,1.0
12,0.999
13,0.997
14,1.0
15,1.0
16,0.999
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,0.996
23,1.0
24,1.0
25,0.999
26,1.0
27,1.0
28,1.0
29,1.0
average,0.9992333333333332
stdev,0.0016543220995910704
